time,t2m,latitude,longitude,number,step,surface
1983-02-16 22:00:00,301.14316,4,-73,0,0 days,0
1983-02-16 23:00:00,300.59436,4,-73,0,0 days,0
1983-02-17 00:00:00,299.9232,4,-73,0,0 days,0
1983-02-17 01:00:00,299.9493,4,-73,0,0 days,0
1983-02-17 02:00:00,299.69327,4,-73,0,0 days,0
1983-02-17 03:00:00,299.6695,4,-73,0,0 days,0
1983-02-17 04:00:00,299.77277,4,-73,0,0 days,0
1983-02-17 05:00:00,297.09082,4,-73,0,0 days,0
1983-02-17 06:00:00,296.96115,4,-73,0,0 days,0
1983-02-17 07:00:00,297.8017,4,-73,0,0 days,0
1983-02-17 08:00:00,299.25128,4,-73,0,0 days,0
1983-02-17 09:00:00,304.057,4,-73,0,0 days,0
1983-02-17 10:00:00,307.5821,4,-73,0,0 days,0
1983-02-17 11:00:00,307.91272,4,-73,0,0 days,0
1983-02-17 12:00:00,308.46695,4,-73,0,0 days,0
1983-02-17 13:00:00,308.66,4,-73,0,0 days,0
1983-02-17 14:00:00,309.1737,4,-73,0,0 days,0
1983-02-17 15:00:00,309.64618,4,-73,0,0 days,0
1983-02-17 16:00:00,309.15637,4,-73,0,0 days,0
1983-02-17 17:00:00,306.8294,4,-73,0,0 days,0
1983-02-17 18:00:00,306.91284,4,-73,0,0 days,0
1983-02-17 19:00:00,306.40033,4,-73,0,0 days,0
1983-02-17 20:00:00,306.1944,4,-73,0,0 days,0
1983-02-17 21:00:00,305.07196,4,-73,0,0 days,0
1983-02-17 22:00:00,303.1239,4,-73,0,0 days,0
1983-02-17 23:00:00,302.52448,4,-73,0,0 days,0
1983-02-18 00:00:00,301.07178,4,-73,0,0 days,0
1983-02-18 01:00:00,300.2744,4,-73,0,0 days,0
1983-02-18 02:00:00,299.7378,4,-73,0,0 days,0
1983-02-18 03:00:00,299.48993,4,-73,0,0 days,0
1983-02-18 04:00:00,298.97577,4,-73,0,0 days,0
1983-02-18 05:00:00,298.31915,4,-73,0,0 days,0
1983-02-18 06:00:00,298.1808,4,-73,0,0 days,0
1983-02-18 07:00:00,298.04993,4,-73,0,0 days,0
1983-02-18 08:00:00,297.9157,4,-73,0,0 days,0
1983-02-18 09:00:00,302.30872,4,-73,0,0 days,0
1983-02-18 10:00:00,303.8244,4,-73,0,0 days,0
1983-02-18 11:00:00,304.70258,4,-73,0,0 days,0
1983-02-18 12:00:00,305.25458,4,-73,0,0 days,0
1983-02-18 13:00:00,307.03998,4,-73,0,0 days,0
1983-02-18 14:00:00,307.37158,4,-73,0,0 days,0
1983-02-18 15:00:00,307.16333,4,-73,0,0 days,0
1983-02-18 16:00:00,303.35083,4,-73,0,0 days,0
1983-02-18 17:00:00,302.6842,4,-73,0,0 days,0
1983-02-18 18:00:00,300.6306,4,-73,0,0 days,0
1983-02-18 19:00:00,299.97052,4,-73,0,0 days,0
1983-02-18 20:00:00,299.41663,4,-73,0,0 days,0
1983-02-18 21:00:00,298.62466,4,-73,0,0 days,0
1983-02-18 22:00:00,298.21655,4,-73,0,0 days,0
1983-02-18 23:00:00,297.73126,4,-73,0,0 days,0
1983-02-19 00:00:00,297.41757,4,-73,0,0 days,0
1983-02-19 01:00:00,297.0603,4,-73,0,0 days,0
1983-02-19 02:00:00,296.8823,4,-73,0,0 days,0
1983-02-19 03:00:00,296.95126,4,-73,0,0 days,0
1983-02-19 04:00:00,296.85324,4,-73,0,0 days,0
1983-02-19 05:00:00,296.90863,4,-73,0,0 days,0
1983-02-19 06:00:00,296.97748,4,-73,0,0 days,0
1983-02-19 07:00:00,300.35278,4,-73,0,0 days,0
1983-02-19 08:00:00,300.54175,4,-73,0,0 days,0
1983-02-19 09:00:00,301.88293,4,-73,0,0 days,0
1983-02-19 10:00:00,302.45062,4,-73,0,0 days,0
1983-02-19 11:00:00,302.2605,4,-73,0,0 days,0
1983-02-19 12:00:00,303.31427,4,-73,0,0 days,0
1983-02-19 13:00:00,304.84167,4,-73,0,0 days,0
1983-02-19 14:00:00,305.18268,4,-73,0,0 days,0
1983-02-19 15:00:00,305.72223,4,-73,0,0 days,0
1983-02-19 16:00:00,305.41284,4,-73,0,0 days,0
1983-02-19 17:00:00,304.1278,4,-73,0,0 days,0
1983-02-19 18:00:00,302.36243,4,-73,0,0 days,0
1983-02-19 19:00:00,302.54395,4,-73,0,0 days,0
1983-02-19 20:00:00,302.35553,4,-73,0,0 days,0
1983-02-19 21:00:00,301.9052,4,-73,0,0 days,0
1983-02-19 22:00:00,299.55933,4,-73,0,0 days,0
1983-02-19 23:00:00,298.92807,4,-73,0,0 days,0
1983-02-20 00:00:00,298.0616,4,-73,0,0 days,0
1983-02-20 01:00:00,297.5872,4,-73,0,0 days,0
1983-02-20 02:00:00,297.59363,4,-73,0,0 days,0
1983-02-20 03:00:00,297.0333,4,-73,0,0 days,0
1983-02-20 04:00:00,296.7888,4,-73,0,0 days,0
1983-02-20 05:00:00,296.5112,4,-73,0,0 days,0
1983-02-20 06:00:00,296.47595,4,-73,0,0 days,0
1983-02-20 07:00:00,297.03778,4,-73,0,0 days,0
1983-02-20 08:00:00,297.93527,4,-73,0,0 days,0
1983-02-20 09:00:00,299.74026,4,-73,0,0 days,0
1983-02-20 10:00:00,300.52576,4,-73,0,0 days,0
1983-02-20 11:00:00,301.00415,4,-73,0,0 days,0
1983-02-20 12:00:00,303.39398,4,-73,0,0 days,0
1983-02-20 13:00:00,304.23492,4,-73,0,0 days,0
1983-02-20 14:00:00,304.6443,4,-73,0,0 days,0
1983-02-20 15:00:00,305.25232,4,-73,0,0 days,0
1983-02-20 16:00:00,305.0318,4,-73,0,0 days,0
1983-02-20 17:00:00,304.3423,4,-73,0,0 days,0
1983-02-20 18:00:00,303.10596,4,-73,0,0 days,0
1983-02-20 19:00:00,302.62866,4,-73,0,0 days,0
1983-02-20 20:00:00,302.91052,4,-73,0,0 days,0
1983-02-20 21:00:00,302.37976,4,-73,0,0 days,0
1983-02-20 22:00:00,301.01703,4,-73,0,0 days,0
1983-02-20 23:00:00,300.45908,4,-73,0,0 days,0
1983-02-21 00:00:00,299.6498,4,-73,0,0 days,0
1983-02-21 01:00:00,298.66467,4,-73,0,0 days,0
1983-02-21 02:00:00,297.65692,4,-73,0,0 days,0
1983-02-21 03:00:00,296.77734,4,-73,0,0 days,0
1983-02-21 04:00:00,296.53717,4,-73,0,0 days,0
1983-02-21 05:00:00,296.5487,4,-73,0,0 days,0
1983-02-21 06:00:00,296.5459,4,-73,0,0 days,0
1983-02-21 07:00:00,296.4689,4,-73,0,0 days,0
1983-02-21 08:00:00,296.59113,4,-73,0,0 days,0
1983-02-21 09:00:00,296.81042,4,-73,0,0 days,0
1983-02-21 10:00:00,298.1634,4,-73,0,0 days,0
1983-02-21 11:00:00,298.74127,4,-73,0,0 days,0
1983-02-21 12:00:00,299.6715,4,-73,0,0 days,0
1983-02-21 13:00:00,300.8465,4,-73,0,0 days,0
1983-02-21 14:00:00,301.65027,4,-73,0,0 days,0
1983-02-21 15:00:00,302.5785,4,-73,0,0 days,0
1983-02-21 16:00:00,302.286,4,-73,0,0 days,0
1983-02-21 17:00:00,302.7334,4,-73,0,0 days,0
1983-02-21 18:00:00,301.7749,4,-73,0,0 days,0
1983-02-21 19:00:00,300.42316,4,-73,0,0 days,0
1983-02-21 20:00:00,299.26178,4,-73,0,0 days,0
1983-02-21 21:00:00,297.9758,4,-73,0,0 days,0
1983-02-21 22:00:00,297.5784,4,-73,0,0 days,0
1983-02-21 23:00:00,296.91464,4,-73,0,0 days,0
1983-02-22 00:00:00,296.3765,4,-73,0,0 days,0
1983-02-22 01:00:00,296.07526,4,-73,0,0 days,0
1983-02-22 02:00:00,295.8274,4,-73,0,0 days,0
1983-02-22 03:00:00,296.07938,4,-73,0,0 days,0
1983-02-22 04:00:00,296.05002,4,-73,0,0 days,0
1983-02-22 05:00:00,296.14362,4,-73,0,0 days,0
1983-02-22 06:00:00,296.25903,4,-73,0,0 days,0
1983-02-22 07:00:00,296.52087,4,-73,0,0 days,0
1983-02-22 08:00:00,296.82327,4,-73,0,0 days,0
1983-02-22 09:00:00,298.3377,4,-73,0,0 days,0
1983-02-22 10:00:00,300.39792,4,-73,0,0 days,0
1983-02-22 11:00:00,301.5161,4,-73,0,0 days,0
1983-02-22 12:00:00,303.2818,4,-73,0,0 days,0
1983-02-22 13:00:00,304.6741,4,-73,0,0 days,0
1983-02-22 14:00:00,304.8739,4,-73,0,0 days,0
1983-02-22 15:00:00,305.6198,4,-73,0,0 days,0
1983-02-22 16:00:00,305.1748,4,-73,0,0 days,0
1983-02-22 17:00:00,303.42822,4,-73,0,0 days,0
1983-02-22 18:00:00,302.31122,4,-73,0,0 days,0
1983-02-22 19:00:00,301.95013,4,-73,0,0 days,0
1983-02-22 20:00:00,300.3974,4,-73,0,0 days,0
1983-02-22 21:00:00,298.90424,4,-73,0,0 days,0
1983-02-22 22:00:00,297.93396,4,-73,0,0 days,0
1983-02-22 23:00:00,297.43506,4,-73,0,0 days,0
1983-02-23 00:00:00,297.39374,4,-73,0,0 days,0
1983-02-23 01:00:00,297.52985,4,-73,0,0 days,0
1983-02-23 02:00:00,297.3762,4,-73,0,0 days,0
1983-02-23 03:00:00,297.25217,4,-73,0,0 days,0
1983-02-23 04:00:00,296.93982,4,-73,0,0 days,0
1983-02-23 05:00:00,295.77774,4,-73,0,0 days,0
1983-02-23 06:00:00,295.6692,4,-73,0,0 days,0
1983-02-23 07:00:00,295.58728,4,-73,0,0 days,0
1983-02-23 08:00:00,295.7834,4,-73,0,0 days,0
1983-02-23 09:00:00,296.4383,4,-73,0,0 days,0
1983-02-23 10:00:00,301.42328,4,-73,0,0 days,0
1983-02-23 11:00:00,302.10913,4,-73,0,0 days,0
1983-02-23 12:00:00,302.28082,4,-73,0,0 days,0
1983-02-23 13:00:00,303.34888,4,-73,0,0 days,0
1983-02-23 14:00:00,303.70038,4,-73,0,0 days,0
1983-02-23 15:00:00,304.3158,4,-73,0,0 days,0
1983-02-23 16:00:00,303.56067,4,-73,0,0 days,0
1983-02-23 17:00:00,302.6234,4,-73,0,0 days,0
1983-02-23 18:00:00,301.3958,4,-73,0,0 days,0
1983-02-23 19:00:00,300.42175,4,-73,0,0 days,0
1983-02-23 20:00:00,299.67944,4,-73,0,0 days,0
1983-02-23 21:00:00,299.29965,4,-73,0,0 days,0
1983-02-23 22:00:00,298.89716,4,-73,0,0 days,0
1983-02-23 23:00:00,298.49246,4,-73,0,0 days,0
1983-02-24 00:00:00,297.98145,4,-73,0,0 days,0
1983-02-24 01:00:00,297.74335,4,-73,0,0 days,0
1983-02-24 02:00:00,297.22083,4,-73,0,0 days,0
1983-02-24 03:00:00,297.0713,4,-73,0,0 days,0
1983-02-24 04:00:00,296.6792,4,-73,0,0 days,0
1983-02-24 05:00:00,295.64337,4,-73,0,0 days,0
1983-02-24 06:00:00,295.6856,4,-73,0,0 days,0
1983-02-24 07:00:00,295.65622,4,-73,0,0 days,0
1983-02-24 08:00:00,295.88147,4,-73,0,0 days,0
1983-02-24 09:00:00,296.8563,4,-73,0,0 days,0
1983-02-24 10:00:00,300.28232,4,-73,0,0 days,0
1983-02-24 11:00:00,301.1085,4,-73,0,0 days,0
1983-02-24 12:00:00,302.1366,4,-73,0,0 days,0
1983-02-24 13:00:00,302.3877,4,-73,0,0 days,0
1983-02-24 14:00:00,303.18787,4,-73,0,0 days,0
1983-02-24 15:00:00,303.77094,4,-73,0,0 days,0
1983-02-24 16:00:00,303.85315,4,-73,0,0 days,0
1983-02-24 17:00:00,303.18433,4,-73,0,0 days,0
1983-02-24 18:00:00,301.95215,4,-73,0,0 days,0
1983-02-24 19:00:00,301.36243,4,-73,0,0 days,0
1983-02-24 20:00:00,300.4676,4,-73,0,0 days,0
1983-02-24 21:00:00,299.3024,4,-73,0,0 days,0
1983-02-24 22:00:00,298.52814,4,-73,0,0 days,0
1983-02-24 23:00:00,298.10342,4,-73,0,0 days,0
1983-02-25 00:00:00,297.813,4,-73,0,0 days,0
1983-02-25 01:00:00,297.14316,4,-73,0,0 days,0
1983-02-25 02:00:00,297.136,4,-73,0,0 days,0
1983-02-25 03:00:00,297.08313,4,-73,0,0 days,0
1983-02-25 04:00:00,297.13446,4,-73,0,0 days,0
1983-02-25 05:00:00,296.32486,4,-73,0,0 days,0
1983-02-25 06:00:00,296.32733,4,-73,0,0 days,0
1983-02-25 07:00:00,296.20984,4,-73,0,0 days,0
1983-02-25 08:00:00,296.284,4,-73,0,0 days,0
1983-02-25 09:00:00,297.1247,4,-73,0,0 days,0
1983-02-25 10:00:00,299.29272,4,-73,0,0 days,0
1983-02-25 11:00:00,301.5445,4,-73,0,0 days,0
1983-02-25 12:00:00,300.6551,4,-73,0,0 days,0
1983-02-25 13:00:00,300.9635,4,-73,0,0 days,0
1983-02-25 14:00:00,301.3427,4,-73,0,0 days,0
1983-02-25 15:00:00,302.11005,4,-73,0,0 days,0
1983-02-25 16:00:00,301.96487,4,-73,0,0 days,0
1983-02-25 17:00:00,301.65405,4,-73,0,0 days,0
1983-02-25 18:00:00,300.77917,4,-73,0,0 days,0
1983-02-25 19:00:00,300.02753,4,-73,0,0 days,0
1983-02-25 20:00:00,299.46988,4,-73,0,0 days,0
1983-02-25 21:00:00,298.97202,4,-73,0,0 days,0
1983-02-25 22:00:00,298.27277,4,-73,0,0 days,0
1983-02-25 23:00:00,298.0871,4,-73,0,0 days,0
1983-02-26 00:00:00,297.4897,4,-73,0,0 days,0
1983-02-26 01:00:00,297.1203,4,-73,0,0 days,0
1983-02-26 02:00:00,296.95947,4,-73,0,0 days,0
1983-02-26 03:00:00,296.9931,4,-73,0,0 days,0
1983-02-26 04:00:00,296.92444,4,-73,0,0 days,0
1983-02-26 05:00:00,296.87354,4,-73,0,0 days,0
1983-02-26 06:00:00,296.77792,4,-73,0,0 days,0
1983-02-26 07:00:00,297.09955,4,-73,0,0 days,0
1983-02-26 08:00:00,297.78802,4,-73,0,0 days,0
1983-02-26 09:00:00,299.20953,4,-73,0,0 days,0
1983-02-26 10:00:00,300.30664,4,-73,0,0 days,0
1983-02-26 11:00:00,301.73724,4,-73,0,0 days,0
1983-02-26 12:00:00,302.1563,4,-73,0,0 days,0
1983-02-26 13:00:00,304.31458,4,-73,0,0 days,0
1983-02-26 14:00:00,304.97852,4,-73,0,0 days,0
1983-02-26 15:00:00,305.30576,4,-73,0,0 days,0
1983-02-26 16:00:00,305.05145,4,-73,0,0 days,0
1983-02-26 17:00:00,303.7342,4,-73,0,0 days,0
1983-02-26 18:00:00,302.63354,4,-73,0,0 days,0
1983-02-26 19:00:00,301.33575,4,-73,0,0 days,0
1983-02-26 20:00:00,300.79968,4,-73,0,0 days,0
1983-02-26 21:00:00,300.3335,4,-73,0,0 days,0
1983-02-26 22:00:00,300.04425,4,-73,0,0 days,0
1983-02-26 23:00:00,299.53125,4,-73,0,0 days,0
1983-02-27 00:00:00,299.16898,4,-73,0,0 days,0
1983-02-27 01:00:00,298.55597,4,-73,0,0 days,0
1983-02-27 02:00:00,298.07385,4,-73,0,0 days,0
1983-02-27 03:00:00,297.8854,4,-73,0,0 days,0
1983-02-27 04:00:00,297.4977,4,-73,0,0 days,0
1983-02-27 05:00:00,297.46872,4,-73,0,0 days,0
1983-02-27 06:00:00,297.41495,4,-73,0,0 days,0
1983-02-27 07:00:00,298.3852,4,-73,0,0 days,0
1983-02-27 08:00:00,298.93512,4,-73,0,0 days,0
1983-02-27 09:00:00,302.03915,4,-73,0,0 days,0
1983-02-27 10:00:00,302.39038,4,-73,0,0 days,0
1983-02-27 11:00:00,302.59128,4,-73,0,0 days,0
1983-02-27 12:00:00,303.3836,4,-73,0,0 days,0
1983-02-27 13:00:00,305.4953,4,-73,0,0 days,0
1983-02-27 14:00:00,306.00378,4,-73,0,0 days,0
1983-02-27 15:00:00,306.42487,4,-73,0,0 days,0
1983-02-27 16:00:00,306.64343,4,-73,0,0 days,0
1983-02-27 17:00:00,304.58618,4,-73,0,0 days,0
1983-02-27 18:00:00,303.2384,4,-73,0,0 days,0
1983-02-27 19:00:00,302.0479,4,-73,0,0 days,0
1983-02-27 20:00:00,301.6297,4,-73,0,0 days,0
1983-02-27 21:00:00,301.2998,4,-73,0,0 days,0
1983-02-27 22:00:00,299.74893,4,-73,0,0 days,0
1983-02-27 23:00:00,298.82104,4,-73,0,0 days,0
1983-02-28 00:00:00,297.6172,4,-73,0,0 days,0
1983-02-28 01:00:00,297.14557,4,-73,0,0 days,0
1983-02-28 02:00:00,297.20193,4,-73,0,0 days,0
1983-02-28 03:00:00,296.6994,4,-73,0,0 days,0
1983-02-28 04:00:00,296.75452,4,-73,0,0 days,0
1983-02-28 05:00:00,296.98038,4,-73,0,0 days,0
1983-02-28 06:00:00,296.66452,4,-73,0,0 days,0
1983-02-28 07:00:00,299.6557,4,-73,0,0 days,0
1983-02-28 08:00:00,299.1757,4,-73,0,0 days,0
1983-02-28 09:00:00,299.64618,4,-73,0,0 days,0
1983-02-28 10:00:00,299.46472,4,-73,0,0 days,0
1983-02-28 11:00:00,300.3,4,-73,0,0 days,0
1983-02-28 12:00:00,301.08612,4,-73,0,0 days,0
1983-02-28 13:00:00,303.37927,4,-73,0,0 days,0
1983-02-28 14:00:00,303.28207,4,-73,0,0 days,0
1983-02-28 15:00:00,303.54913,4,-73,0,0 days,0
1983-02-28 16:00:00,303.41632,4,-73,0,0 days,0
1983-02-28 17:00:00,302.83075,4,-73,0,0 days,0
1983-02-28 18:00:00,301.8365,4,-73,0,0 days,0
1983-02-28 19:00:00,300.95264,4,-73,0,0 days,0
1983-02-28 20:00:00,300.4352,4,-73,0,0 days,0
1983-02-28 21:00:00,299.89316,4,-73,0,0 days,0
1983-02-28 22:00:00,299.4807,4,-73,0,0 days,0
1983-02-28 23:00:00,298.52768,4,-73,0,0 days,0
1983-03-01 00:00:00,298.2686,4,-73,0,0 days,0
1983-03-01 01:00:00,297.77875,4,-73,0,0 days,0
1983-03-01 02:00:00,297.5044,4,-73,0,0 days,0
1983-03-01 03:00:00,297.0913,4,-73,0,0 days,0
1983-03-01 04:00:00,296.93854,4,-73,0,0 days,0
1983-03-01 05:00:00,296.5038,4,-73,0,0 days,0
1983-03-01 06:00:00,296.51733,4,-73,0,0 days,0
1983-03-01 07:00:00,296.17014,4,-73,0,0 days,0
1983-03-01 08:00:00,296.12204,4,-73,0,0 days,0
1983-03-01 09:00:00,298.31696,4,-73,0,0 days,0
1983-03-01 10:00:00,300.6615,4,-73,0,0 days,0
1983-03-01 11:00:00,301.56842,4,-73,0,0 days,0
1983-03-01 12:00:00,302.8708,4,-73,0,0 days,0
1983-03-01 13:00:00,303.69525,4,-73,0,0 days,0
1983-03-01 14:00:00,304.08533,4,-73,0,0 days,0
1983-03-01 15:00:00,304.2287,4,-73,0,0 days,0
1983-03-01 16:00:00,304.1098,4,-73,0,0 days,0
1983-03-01 17:00:00,303.28015,4,-73,0,0 days,0
1983-03-01 18:00:00,302.17566,4,-73,0,0 days,0
1983-03-01 19:00:00,302.32666,4,-73,0,0 days,0
1983-03-01 20:00:00,300.98193,4,-73,0,0 days,0
1983-03-01 21:00:00,299.9083,4,-73,0,0 days,0
1983-03-01 22:00:00,300.51807,4,-73,0,0 days,0
1983-03-01 23:00:00,299.6016,4,-73,0,0 days,0
1983-03-02 00:00:00,298.6708,4,-73,0,0 days,0
1983-03-02 01:00:00,298.55862,4,-73,0,0 days,0
1983-03-02 02:00:00,298.2113,4,-73,0,0 days,0
1983-03-02 03:00:00,297.7011,4,-73,0,0 days,0
1983-03-02 04:00:00,297.48547,4,-73,0,0 days,0
1983-03-02 05:00:00,298.27643,4,-73,0,0 days,0
1983-03-02 06:00:00,298.023,4,-73,0,0 days,0
1983-03-02 07:00:00,299.11255,4,-73,0,0 days,0
1983-03-02 08:00:00,299.8479,4,-73,0,0 days,0
1983-03-02 09:00:00,300.33594,4,-73,0,0 days,0
1983-03-02 10:00:00,303.29785,4,-73,0,0 days,0
1983-03-02 11:00:00,304.5156,4,-73,0,0 days,0
1983-03-02 12:00:00,305.09067,4,-73,0,0 days,0
1983-03-02 13:00:00,306.04443,4,-73,0,0 days,0
1983-03-02 14:00:00,306.0586,4,-73,0,0 days,0
1983-03-02 15:00:00,305.32477,4,-73,0,0 days,0
1983-03-02 16:00:00,304.07544,4,-73,0,0 days,0
1983-03-02 17:00:00,302.33792,4,-73,0,0 days,0
1983-03-02 18:00:00,302.41412,4,-73,0,0 days,0
1983-03-02 19:00:00,302.42044,4,-73,0,0 days,0
1983-03-02 20:00:00,302.30374,4,-73,0,0 days,0
1983-03-02 21:00:00,300.90118,4,-73,0,0 days,0
1983-03-02 22:00:00,300.6708,4,-73,0,0 days,0
1983-03-02 23:00:00,299.6822,4,-73,0,0 days,0
1983-03-03 00:00:00,299.33127,4,-73,0,0 days,0
1983-03-03 01:00:00,298.58752,4,-73,0,0 days,0
1983-03-03 02:00:00,298.46362,4,-73,0,0 days,0
1983-03-03 03:00:00,298.74207,4,-73,0,0 days,0
1983-03-03 04:00:00,298.39825,4,-73,0,0 days,0
1983-03-03 05:00:00,298.0644,4,-73,0,0 days,0
1983-03-03 06:00:00,297.93878,4,-73,0,0 days,0
1983-03-03 07:00:00,298.74927,4,-73,0,0 days,0
1983-03-03 08:00:00,300.39105,4,-73,0,0 days,0
1983-03-03 09:00:00,302.49286,4,-73,0,0 days,0
1983-03-03 10:00:00,303.8381,4,-73,0,0 days,0
1983-03-03 11:00:00,304.71643,4,-73,0,0 days,0
1983-03-03 12:00:00,305.9024,4,-73,0,0 days,0
1983-03-03 13:00:00,306.1509,4,-73,0,0 days,0
1983-03-03 14:00:00,305.77246,4,-73,0,0 days,0
1983-03-03 15:00:00,306.31696,4,-73,0,0 days,0
1983-03-03 16:00:00,305.5975,4,-73,0,0 days,0
1983-03-03 17:00:00,303.85635,4,-73,0,0 days,0
1983-03-03 18:00:00,302.9898,4,-73,0,0 days,0
1983-03-03 19:00:00,302.35516,4,-73,0,0 days,0
1983-03-03 20:00:00,301.76266,4,-73,0,0 days,0
1983-03-03 21:00:00,300.64526,4,-73,0,0 days,0
1983-03-03 22:00:00,300.07086,4,-73,0,0 days,0
1983-03-03 23:00:00,299.8236,4,-73,0,0 days,0
1983-03-04 00:00:00,299.17383,4,-73,0,0 days,0
1983-03-04 01:00:00,299.3131,4,-73,0,0 days,0
1983-03-04 02:00:00,299.066,4,-73,0,0 days,0
1983-03-04 03:00:00,298.67212,4,-73,0,0 days,0
1983-03-04 04:00:00,298.0317,4,-73,0,0 days,0
1983-03-04 05:00:00,298.7578,4,-73,0,0 days,0
1983-03-04 06:00:00,298.55292,4,-73,0,0 days,0
1983-03-04 07:00:00,299.3886,4,-73,0,0 days,0
1983-03-04 08:00:00,300.22943,4,-73,0,0 days,0
1983-03-04 09:00:00,303.54193,4,-73,0,0 days,0
1983-03-04 10:00:00,305.4198,4,-73,0,0 days,0
1983-03-04 11:00:00,305.7934,4,-73,0,0 days,0
1983-03-04 12:00:00,305.64032,4,-73,0,0 days,0
1983-03-04 13:00:00,305.6218,4,-73,0,0 days,0
1983-03-04 14:00:00,305.79813,4,-73,0,0 days,0
1983-03-04 15:00:00,305.78094,4,-73,0,0 days,0
1983-03-04 16:00:00,305.2273,4,-73,0,0 days,0
1983-03-04 17:00:00,303.00552,4,-73,0,0 days,0
1983-03-04 18:00:00,302.10925,4,-73,0,0 days,0
1983-03-04 19:00:00,301.5147,4,-73,0,0 days,0
1983-03-04 20:00:00,301.13535,4,-73,0,0 days,0
1983-03-04 21:00:00,300.6765,4,-73,0,0 days,0
1983-03-04 22:00:00,300.48267,4,-73,0,0 days,0
1983-03-04 23:00:00,300.18372,4,-73,0,0 days,0
1983-03-05 00:00:00,298.53613,4,-73,0,0 days,0
1983-03-05 01:00:00,298.52637,4,-73,0,0 days,0
1983-03-05 02:00:00,298.12222,4,-73,0,0 days,0
1983-03-05 03:00:00,297.43576,4,-73,0,0 days,0
1983-03-05 04:00:00,297.1358,4,-73,0,0 days,0
1983-03-05 05:00:00,296.53284,4,-73,0,0 days,0
1983-03-05 06:00:00,295.96326,4,-73,0,0 days,0
1983-03-05 07:00:00,299.18024,4,-73,0,0 days,0
1983-03-05 08:00:00,300.11157,4,-73,0,0 days,0
1983-03-05 09:00:00,302.22504,4,-73,0,0 days,0
1983-03-05 10:00:00,303.14758,4,-73,0,0 days,0
1983-03-05 11:00:00,302.58258,4,-73,0,0 days,0
1983-03-05 12:00:00,303.10983,4,-73,0,0 days,0
1983-03-05 13:00:00,305.01297,4,-73,0,0 days,0
1983-03-05 14:00:00,304.95355,4,-73,0,0 days,0
1983-03-05 15:00:00,305.0146,4,-73,0,0 days,0
1983-03-05 16:00:00,305.01303,4,-73,0,0 days,0
1983-03-05 17:00:00,302.77435,4,-73,0,0 days,0
1983-03-05 18:00:00,302.40692,4,-73,0,0 days,0
1983-03-05 19:00:00,302.01276,4,-73,0,0 days,0
1983-03-05 20:00:00,301.92102,4,-73,0,0 days,0
1983-03-05 21:00:00,301.99078,4,-73,0,0 days,0
1983-03-05 22:00:00,299.48657,4,-73,0,0 days,0
1983-03-05 23:00:00,298.53873,4,-73,0,0 days,0
1983-03-06 00:00:00,298.15186,4,-73,0,0 days,0
1983-03-06 01:00:00,298.0579,4,-73,0,0 days,0
1983-03-06 02:00:00,297.6147,4,-73,0,0 days,0
1983-03-06 03:00:00,297.19067,4,-73,0,0 days,0
1983-03-06 04:00:00,297.2005,4,-73,0,0 days,0
1983-03-06 05:00:00,296.85532,4,-73,0,0 days,0
1983-03-06 06:00:00,296.76038,4,-73,0,0 days,0
1983-03-06 07:00:00,297.16605,4,-73,0,0 days,0
1983-03-06 08:00:00,298.3729,4,-73,0,0 days,0
1983-03-06 09:00:00,301.45584,4,-73,0,0 days,0
1983-03-06 10:00:00,303.9137,4,-73,0,0 days,0
1983-03-06 11:00:00,304.6985,4,-73,0,0 days,0
1983-03-06 12:00:00,305.41885,4,-73,0,0 days,0
1983-03-06 13:00:00,306.28137,4,-73,0,0 days,0
1983-03-06 14:00:00,306.44754,4,-73,0,0 days,0
1983-03-06 15:00:00,306.45825,4,-73,0,0 days,0
1983-03-06 16:00:00,306.0909,4,-73,0,0 days,0
1983-03-06 17:00:00,304.51004,4,-73,0,0 days,0
1983-03-06 18:00:00,303.0746,4,-73,0,0 days,0
1983-03-06 19:00:00,302.5812,4,-73,0,0 days,0
1983-03-06 20:00:00,302.21527,4,-73,0,0 days,0
1983-03-06 21:00:00,300.91006,4,-73,0,0 days,0
1983-03-06 22:00:00,300.3541,4,-73,0,0 days,0
1983-03-06 23:00:00,299.55417,4,-73,0,0 days,0
1983-03-07 00:00:00,298.82434,4,-73,0,0 days,0
1983-03-07 01:00:00,298.40576,4,-73,0,0 days,0
1983-03-07 02:00:00,298.6059,4,-73,0,0 days,0
1983-03-07 03:00:00,298.22125,4,-73,0,0 days,0
1983-03-07 04:00:00,297.84656,4,-73,0,0 days,0
1983-03-07 05:00:00,297.03186,4,-73,0,0 days,0
1983-03-07 06:00:00,296.78693,4,-73,0,0 days,0
1983-03-07 07:00:00,297.84756,4,-73,0,0 days,0
1983-03-07 08:00:00,298.93997,4,-73,0,0 days,0
1983-03-07 09:00:00,299.6193,4,-73,0,0 days,0
1983-03-07 10:00:00,304.40576,4,-73,0,0 days,0
1983-03-07 11:00:00,305.25897,4,-73,0,0 days,0
1983-03-07 12:00:00,305.38446,4,-73,0,0 days,0
1983-03-07 13:00:00,306.73785,4,-73,0,0 days,0
1983-03-07 14:00:00,306.30112,4,-73,0,0 days,0
1983-03-07 15:00:00,306.3635,4,-73,0,0 days,0
1983-03-07 16:00:00,305.91415,4,-73,0,0 days,0
